SAMPLEID,LATITUDE,LONGITUDE,SAMPLETYPE,COLLARID,FROMDEPTH,TODEPTH,Cu_ppm,SPURIOUS,Dataset
19904898,-31.354261,121.50664,DRILLRC,931975,12.0,224694.0,244.0,0.0,Drillhole Original
19904897,-31.354261,121.50664,DRILLRC,931975,8.0,224693.0,89.0,0.0,Drillhole Original
19904896,-31.354261,121.50664,DRILLRC,931975,4.0,224692.0,109.0,0.0,Drillhole Original
19904905,-31.354261,121.50664,DRILLRC,931975,37.0,224701.0,62.0,0.0,Drillhole Original
19904904,-31.354261,121.50664,DRILLRC,931975,36.0,224700.0,34.0,0.0,Drillhole Original
19904903,-31.354261,121.50664,DRILLRC,931975,32.0,224699.0,43.0,0.0,Drillhole Original
19904902,-31.354261,121.50664,DRILLRC,931975,28.0,224698.0,34.0,0.0,Drillhole Original
19904901,-31.354261,121.50664,DRILLRC,931975,24.0,224697.0,47.0,0.0,Drillhole Original
19904224,-31.354225,121.50667,DRILLRC,931956,40.0,224001.0,44.0,0.0,Drillhole Original
19904194,-31.354225,121.50667,DRILLRC,931956,10.0,223971.0,121.0,0.0,Drillhole Original
19904226,-31.354225,121.50667,DRILLRC,931956,42.0,224003.0,52.0,0.0,Drillhole Original
19904227,-31.354225,121.50667,DRILLRC,931956,43.0,224004.0,65.0,0.0,Drillhole Original
19904228,-31.354225,121.50667,DRILLRC,931956,44.0,224005.0,88.0,0.0,Drillhole Original
19904229,-31.354225,121.50667,DRILLRC,931956,45.0,224006.0,70.0,0.0,Drillhole Original
19904230,-31.354225,121.50667,DRILLRC,931956,46.0,224007.0,78.0,0.0,Drillhole Original
19904231,-31.354225,121.50667,DRILLRC,931956,47.0,224008.0,63.0,0.0,Drillhole Original
19904232,-31.354225,121.50667,DRILLRC,931956,48.0,224009.0,71.0,0.0,Drillhole Original
19904233,-31.354225,121.50667,DRILLRC,931956,49.0,223403.0,64.0,0.0,Drillhole Original
19904234,-31.354225,121.50667,DRILLRC,931956,50.0,223404.0,110.0,1.0,Drillhole Original
19904235,-31.354225,121.50667,DRILLRC,931956,51.0,223405.0,81.0,0.0,Drillhole Original
19904236,-31.354225,121.50667,DRILLRC,931956,52.0,223406.0,64.0,0.0,Drillhole Original
19904237,-31.354225,121.50667,DRILLRC,931956,53.0,223407.0,133.0,0.0,Drillhole Original
19904240,-31.354225,121.50667,DRILLRC,931956,56.0,223410.0,75.0,0.0,Drillhole Original
19904238,-31.354225,121.50667,DRILLRC,931956,54.0,223408.0,106.0,0.0,Drillhole Original
19904241,-31.354225,121.50667,DRILLRC,931956,57.0,223411.0,101.0,0.0,Drillhole Original
19904242,-31.354225,121.50667,DRILLRC,931956,58.0,223412.0,163.0,0.0,Drillhole Original
19904243,-31.354225,121.50667,DRILLRC,931956,59.0,223413.0,527.0,0.0,Drillhole Original
19904244,-31.354225,121.50667,DRILLRC,931956,60.0,223414.0,381.0,0.0,Drillhole Original
19904245,-31.354225,121.50667,DRILLRC,931956,61.0,223415.0,214.0,0.0,Drillhole Original
19904122,-31.354445,121.50668,DRILLRC,931955,2.0,223923.0,121.0,0.0,Drillhole Original
19904121,-31.354445,121.50668,DRILLRC,931955,1.0,223922.0,149.0,0.0,Drillhole Original
19904165,-31.354445,121.50668,DRILLRC,931955,45.0,223371.0,172.0,1.0,Drillhole Original
19904179,-31.354445,121.50668,DRILLRC,931955,59.0,223385.0,135.0,0.0,Drillhole Original
19904184,-31.354445,121.50668,DRILLRC,931955,64.0,223390.0,107.0,0.0,Drillhole Original
19904183,-31.354445,121.50668,DRILLRC,931955,63.0,223389.0,118.0,0.0,Drillhole Original
19904182,-31.354445,121.50668,DRILLRC,931955,62.0,223388.0,132.0,1.0,Drillhole Original
19904181,-31.354445,121.50668,DRILLRC,931955,61.0,223387.0,135.0,0.0,Drillhole Original
19904180,-31.354445,121.50668,DRILLRC,931955,60.0,223386.0,204.0,0.0,Drillhole Original
19904178,-31.354445,121.50668,DRILLRC,931955,58.0,223384.0,139.0,0.0,Drillhole Original
19904177,-31.354445,121.50668,DRILLRC,931955,57.0,223383.0,107.0,0.0,Drillhole Original
19904176,-31.354445,121.50668,DRILLRC,931955,56.0,223382.0,115.0,0.0,Drillhole Original
19904175,-31.354445,121.50668,DRILLRC,931955,55.0,223381.0,112.0,0.0,Drillhole Original
19904174,-31.354445,121.50668,DRILLRC,931955,54.0,223380.0,104.0,0.0,Drillhole Original
19904173,-31.354445,121.50668,DRILLRC,931955,53.0,223379.0,234.0,0.0,Drillhole Original
19904172,-31.354445,121.50668,DRILLRC,931955,52.0,223378.0,111.0,0.0,Drillhole Original
19904171,-31.354445,121.50668,DRILLRC,931955,51.0,223377.0,114.0,0.0,Drillhole Original
19904166,-31.354445,121.50668,DRILLRC,931955,46.0,223372.0,168.0,0.0,Drillhole Original
19904170,-31.354445,121.50668,DRILLRC,931955,50.0,223376.0,154.0,0.0,Drillhole Original
19904169,-31.354445,121.50668,DRILLRC,931955,49.0,223375.0,79.0,0.0,Drillhole Original
19904168,-31.354445,121.50668,DRILLRC,931955,48.0,223374.0,133.0,0.0,Drillhole Original
19904167,-31.354445,121.50668,DRILLRC,931955,47.0,223373.0,78.0,0.0,Drillhole Original
19904164,-31.354445,121.50668,DRILLRC,931955,44.0,223370.0,159.0,1.0,Drillhole Original
19904163,-31.354445,121.50668,DRILLRC,931955,43.0,223369.0,110.0,1.0,Drillhole Original
19904161,-31.354445,121.50668,DRILLRC,931955,41.0,223367.0,52.0,0.0,Drillhole Original
19904160,-31.354445,121.50668,DRILLRC,931955,40.0,223961.0,68.0,0.0,Drillhole Original
19904159,-31.354445,121.50668,DRILLRC,931955,39.0,223960.0,70.0,0.0,Drillhole Original
19904158,-31.354445,121.50668,DRILLRC,931955,38.0,223959.0,49.0,0.0,Drillhole Original
19904157,-31.354445,121.50668,DRILLRC,931955,37.0,223958.0,45.0,0.0,Drillhole Original
19904156,-31.354445,121.50668,DRILLRC,931955,36.0,223957.0,37.0,0.0,Drillhole Original
19904155,-31.354445,121.50668,DRILLRC,931955,35.0,223956.0,22.0,0.0,Drillhole Original
19904131,-31.354445,121.50668,DRILLRC,931955,11.0,223932.0,535.0,0.0,Drillhole Original
19904154,-31.354445,121.50668,DRILLRC,931955,34.0,223955.0,59.0,0.0,Drillhole Original
19904153,-31.354445,121.50668,DRILLRC,931955,33.0,223954.0,78.0,0.0,Drillhole Original
19904152,-31.354445,121.50668,DRILLRC,931955,32.0,223953.0,60.0,0.0,Drillhole Original
19904151,-31.354445,121.50668,DRILLRC,931955,31.0,223952.0,63.0,0.0,Drillhole Original
19904150,-31.354445,121.50668,DRILLRC,931955,30.0,223951.0,24.0,0.0,Drillhole Original
19904149,-31.354445,121.50668,DRILLRC,931955,29.0,223950.0,73.0,0.0,Drillhole Original
19904148,-31.354445,121.50668,DRILLRC,931955,28.0,223949.0,58.0,0.0,Drillhole Original
19904147,-31.354445,121.50668,DRILLRC,931955,27.0,223948.0,85.0,0.0,Drillhole Original
19904146,-31.354445,121.50668,DRILLRC,931955,26.0,223947.0,89.0,0.0,Drillhole Original
19904145,-31.354445,121.50668,DRILLRC,931955,25.0,223946.0,72.0,0.0,Drillhole Original
19904144,-31.354445,121.50668,DRILLRC,931955,24.0,223945.0,130.0,0.0,Drillhole Original
19904143,-31.354445,121.50668,DRILLRC,931955,23.0,223944.0,207.0,0.0,Drillhole Original
19904142,-31.354445,121.50668,DRILLRC,931955,22.0,223943.0,149.0,0.0,Drillhole Original
19904141,-31.354445,121.50668,DRILLRC,931955,21.0,223942.0,175.0,0.0,Drillhole Original
19904140,-31.354445,121.50668,DRILLRC,931955,20.0,223941.0,255.0,0.0,Drillhole Original
19904139,-31.354445,121.50668,DRILLRC,931955,19.0,223940.0,285.0,0.0,Drillhole Original
19904162,-31.354445,121.50668,DRILLRC,931955,42.0,223368.0,109.0,1.0,Drillhole Original
19904128,-31.354445,121.50668,DRILLRC,931955,8.0,223929.0,203.0,0.0,Drillhole Original
19904129,-31.354445,121.50668,DRILLRC,931955,9.0,223930.0,216.0,1.0,Drillhole Original
19904130,-31.354445,121.50668,DRILLRC,931955,10.0,223931.0,255.0,0.0,Drillhole Original
19904132,-31.354445,121.50668,DRILLRC,931955,12.0,223933.0,775.0,0.0,Drillhole Original
19904133,-31.354445,121.50668,DRILLRC,931955,13.0,223934.0,713.0,0.0,Drillhole Original
19904748,-31.354435,121.50661,DRILLRC,931970,16.0,224477.0,102.0,0.0,Drillhole Original
19904772,-31.354435,121.50661,DRILLRC,931970,52.0,224548.0,153.0,0.0,Drillhole Original
19904768,-31.354435,121.50661,DRILLRC,931970,48.0,224497.0,128.0,0.0,Drillhole Original
19904751,-31.354435,121.50661,DRILLRC,931970,28.0,224480.0,84.0,0.0,Drillhole Original
19904771,-31.354435,121.50661,DRILLRC,931970,51.0,224500.0,119.0,0.0,Drillhole Original
19904749,-31.354435,121.50661,DRILLRC,931970,20.0,224478.0,142.0,0.0,Drillhole Original
19904746,-31.354435,121.50661,DRILLRC,931970,8.0,224475.0,160.0,0.0,Drillhole Original
19904747,-31.354435,121.50661,DRILLRC,931970,12.0,224476.0,138.0,0.0,Drillhole Original
19904758,-31.354435,121.50661,DRILLRC,931970,38.0,224487.0,116.0,0.0,Drillhole Original
19904750,-31.354435,121.50661,DRILLRC,931970,24.0,224479.0,68.0,0.0,Drillhole Original
19904745,-31.354435,121.50661,DRILLRC,931970,4.0,224474.0,137.0,0.0,Drillhole Original
19904753,-31.354435,121.50661,DRILLRC,931970,33.0,224482.0,143.0,0.0,Drillhole Original
19904754,-31.354435,121.50661,DRILLRC,931970,34.0,224483.0,159.0,0.0,Drillhole Original
19904752,-31.354435,121.50661,DRILLRC,931970,32.0,224481.0,156.0,0.0,Drillhole Original
19904756,-31.354435,121.50661,DRILLRC,931970,36.0,224485.0,204.0,0.0,Drillhole Original
19904757,-31.354435,121.50661,DRILLRC,931970,37.0,224486.0,142.0,0.0,Drillhole Original
19904800,-31.354595,121.50679,DRILLRC,931972,52.0,224596.0,34.0,0.0,Drillhole Original
19904801,-31.354595,121.50679,DRILLRC,931972,53.0,224597.0,25.0,0.0,Drillhole Original
19904824,-31.354595,121.50679,DRILLRC,931972,76.0,224620.0,41.0,0.0,Drillhole Original
19904802,-31.354595,121.50679,DRILLRC,931972,54.0,224598.0,36.0,0.0,Drillhole Original
19904803,-31.354595,121.50679,DRILLRC,931972,55.0,224599.0,52.0,0.0,Drillhole Original
19904784,-31.354595,121.50679,DRILLRC,931972,12.0,224580.0,132.0,0.0,Drillhole Original
19904804,-31.354595,121.50679,DRILLRC,931972,56.0,224600.0,59.0,0.0,Drillhole Original
19904805,-31.354595,121.50679,DRILLRC,931972,57.0,224601.0,83.0,0.0,Drillhole Original
19904808,-31.354595,121.50679,DRILLRC,931972,60.0,224604.0,819.0,0.0,Drillhole Original
19904788,-31.354595,121.50679,DRILLRC,931972,28.0,224584.0,46.0,0.0,Drillhole Original
19904789,-31.354595,121.50679,DRILLRC,931972,32.0,224585.0,108.0,0.0,Drillhole Original
19904790,-31.354595,121.50679,DRILLRC,931972,36.0,224586.0,138.0,0.0,Drillhole Original
19904806,-31.354595,121.50679,DRILLRC,931972,58.0,224602.0,135.0,0.0,Drillhole Original
19904792,-31.354595,121.50679,DRILLRC,931972,44.0,224588.0,509.0,0.0,Drillhole Original
19904793,-31.354595,121.50679,DRILLRC,931972,45.0,224589.0,139.0,0.0,Drillhole Original
19904794,-31.354595,121.50679,DRILLRC,931972,46.0,224590.0,172.0,0.0,Drillhole Original
19904823,-31.354595,121.50679,DRILLRC,931972,75.0,224619.0,98.0,0.0,Drillhole Original
19904822,-31.354595,121.50679,DRILLRC,931972,74.0,224618.0,88.0,0.0,Drillhole Original
19904820,-31.354595,121.50679,DRILLRC,931972,72.0,224616.0,65.0,0.0,Drillhole Original
19904819,-31.354595,121.50679,DRILLRC,931972,71.0,224615.0,62.0,0.0,Drillhole Original
19904818,-31.354595,121.50679,DRILLRC,931972,70.0,224614.0,53.0,0.0,Drillhole Original
19904783,-31.354595,121.50679,DRILLRC,931972,8.0,224579.0,404.0,0.0,Drillhole Original
19904817,-31.354595,121.50679,DRILLRC,931972,69.0,224613.0,56.0,0.0,Drillhole Original
19904816,-31.354595,121.50679,DRILLRC,931972,68.0,224612.0,73.0,0.0,Drillhole Original
19904815,-31.354595,121.50679,DRILLRC,931972,67.0,224611.0,96.0,0.0,Drillhole Original
19904814,-31.354595,121.50679,DRILLRC,931972,66.0,224610.0,76.0,0.0,Drillhole Original
19904787,-31.354595,121.50679,DRILLRC,931972,24.0,224583.0,45.0,0.0,Drillhole Original
19904786,-31.354595,121.50679,DRILLRC,931972,20.0,224582.0,77.0,0.0,Drillhole Original
19904785,-31.354595,121.50679,DRILLRC,931972,16.0,224581.0,70.0,0.0,Drillhole Original
19904807,-31.354595,121.50679,DRILLRC,931972,59.0,224603.0,498.0,0.0,Drillhole Original
19904782,-31.354595,121.50679,DRILLRC,931972,4.0,224578.0,292.0,0.0,Drillhole Original
19904813,-31.354595,121.50679,DRILLRC,931972,65.0,224609.0,111.0,0.0,Drillhole Original
19904812,-31.354595,121.50679,DRILLRC,931972,64.0,224608.0,124.0,0.0,Drillhole Original
19904811,-31.354595,121.50679,DRILLRC,931972,63.0,224607.0,165.0,0.0,Drillhole Original
19904810,-31.354595,121.50679,DRILLRC,931972,62.0,224606.0,222.0,0.0,Drillhole Original
19904809,-31.354595,121.50679,DRILLRC,931972,61.0,224605.0,662.0,0.0,Drillhole Original
19904795,-31.354595,121.50679,DRILLRC,931972,47.0,224591.0,572.0,0.0,Drillhole Original
19904796,-31.354595,121.50679,DRILLRC,931972,48.0,224592.0,183.0,0.0,Drillhole Original
19904821,-31.354595,121.50679,DRILLRC,931972,73.0,224617.0,100.0,0.0,Drillhole Original
19904797,-31.354595,121.50679,DRILLRC,931972,49.0,224593.0,79.0,0.0,Drillhole Original
19904798,-31.354595,121.50679,DRILLRC,931972,50.0,224594.0,50.0,0.0,Drillhole Original
19904833,-31.354588,121.50664,DRILLRC,931973,36.0,224629.0,118.0,0.0,Drillhole Original
19904832,-31.354588,121.50664,DRILLRC,931973,32.0,224628.0,105.0,0.0,Drillhole Original
19904831,-31.354588,121.50664,DRILLRC,931973,28.0,224627.0,92.0,0.0,Drillhole Original
19904829,-31.354588,121.50664,DRILLRC,931973,20.0,224625.0,254.0,0.0,Drillhole Original
19904828,-31.354588,121.50664,DRILLRC,931973,16.0,224624.0,1324.0,1.0,Drillhole Original
19904826,-31.354588,121.50664,DRILLRC,931973,8.0,224622.0,456.0,0.0,Drillhole Original
19904825,-31.354588,121.50664,DRILLRC,931973,4.0,224621.0,381.0,0.0,Drillhole Original
19904827,-31.354588,121.50664,DRILLRC,931973,12.0,224623.0,358.0,0.0,Drillhole Original
19904834,-31.354588,121.50664,DRILLRC,931973,40.0,224630.0,98.0,0.0,Drillhole Original
19904830,-31.354588,121.50664,DRILLRC,931973,24.0,224626.0,374.0,1.0,Drillhole Original
19904773,-31.35458,121.50653,DRILLRC,931971,4.0,224569.0,354.0,0.0,Drillhole Original
19904778,-31.35458,121.50653,DRILLRC,931971,24.0,224574.0,133.0,0.0,Drillhole Original
19904774,-31.35458,121.50653,DRILLRC,931971,8.0,224570.0,151.0,0.0,Drillhole Original
19904775,-31.35458,121.50653,DRILLRC,931971,12.0,224571.0,129.0,0.0,Drillhole Original
19904776,-31.35458,121.50653,DRILLRC,931971,16.0,224572.0,105.0,0.0,Drillhole Original
19904777,-31.35458,121.50653,DRILLRC,931971,20.0,224573.0,115.0,0.0,Drillhole Original
19904780,-31.35458,121.50653,DRILLRC,931971,32.0,224576.0,112.0,0.0,Drillhole Original
19904781,-31.35458,121.50653,DRILLRC,931971,34.0,224577.0,119.0,0.0,Drillhole Original
19904779,-31.35458,121.50653,DRILLRC,931971,28.0,224575.0,116.0,0.0,Drillhole Original
19904134,-31.354445,121.50668,DRILLRC,931955,14.0,223935.0,772.0,0.0,Drillhole Original
19904135,-31.354445,121.50668,DRILLRC,931955,15.0,223936.0,424.0,0.0,Drillhole Original
19904136,-31.354445,121.50668,DRILLRC,931955,16.0,223937.0,556.0,0.0,Drillhole Original
19904137,-31.354445,121.50668,DRILLRC,931955,17.0,223938.0,566.0,0.0,Drillhole Original
19904138,-31.354445,121.50668,DRILLRC,931955,18.0,223939.0,612.0,0.0,Drillhole Original
19904126,-31.354445,121.50668,DRILLRC,931955,6.0,223927.0,188.0,0.0,Drillhole Original
19904125,-31.354445,121.50668,DRILLRC,931955,5.0,223926.0,168.0,0.0,Drillhole Original
19904124,-31.354445,121.50668,DRILLRC,931955,4.0,223925.0,158.0,0.0,Drillhole Original
19904123,-31.354445,121.50668,DRILLRC,931955,3.0,223924.0,139.0,0.0,Drillhole Original
19904127,-31.354445,121.50668,DRILLRC,931955,7.0,223928.0,213.0,0.0,Drillhole Original
19904114,-31.354713,121.50656,DRILLRC,931954,28.0,223350.0,94.0,0.0,Drillhole Original
19904113,-31.354713,121.50656,DRILLRC,931954,27.0,223349.0,123.0,0.0,Drillhole Original
19904112,-31.354713,121.50656,DRILLRC,931954,26.0,223348.0,100.0,0.0,Drillhole Original
19904120,-31.354713,121.50656,DRILLRC,931954,34.0,223356.0,115.0,0.0,Drillhole Original
19904108,-31.354713,121.50656,DRILLRC,931954,22.0,223344.0,264.0,1.0,Drillhole Original
19904107,-31.354713,121.50656,DRILLRC,931954,21.0,223343.0,124.0,0.0,Drillhole Original
19904106,-31.354713,121.50656,DRILLRC,931954,20.0,223342.0,115.0,0.0,Drillhole Original
19904855,-31.354599,121.50687,DRILLRC,931974,66.0,224651.0,33.0,0.0,Drillhole Original
19904853,-31.354599,121.50687,DRILLRC,931974,64.0,224649.0,19.0,0.0,Drillhole Original
19904859,-31.354599,121.50687,DRILLRC,931974,70.0,224655.0,30.0,0.0,Drillhole Original
19904881,-31.354599,121.50687,DRILLRC,931974,92.0,224677.0,111.0,0.0,Drillhole Original
19904882,-31.354599,121.50687,DRILLRC,931974,93.0,224678.0,165.0,0.0,Drillhole Original
19904883,-31.354599,121.50687,DRILLRC,931974,94.0,224679.0,171.0,0.0,Drillhole Original
19904856,-31.354599,121.50687,DRILLRC,931974,67.0,224652.0,37.0,0.0,Drillhole Original
19904840,-31.354599,121.50687,DRILLRC,931974,24.0,224636.0,141.0,0.0,Drillhole Original
19904841,-31.354599,121.50687,DRILLRC,931974,28.0,224637.0,47.0,0.0,Drillhole Original
19904842,-31.354599,121.50687,DRILLRC,931974,32.0,224638.0,59.0,0.0,Drillhole Original
19904858,-31.354599,121.50687,DRILLRC,931974,69.0,224654.0,24.0,0.0,Drillhole Original
19904895,-31.354599,121.50687,DRILLRC,931974,106.0,224691.0,274.0,0.0,Drillhole Original
19904894,-31.354599,121.50687,DRILLRC,931974,105.0,224690.0,215.0,0.0,Drillhole Original
19904893,-31.354599,121.50687,DRILLRC,931974,104.0,224689.0,459.0,0.0,Drillhole Original
19904892,-31.354599,121.50687,DRILLRC,931974,103.0,224688.0,792.0,0.0,Drillhole Original
19904891,-31.354599,121.50687,DRILLRC,931974,102.0,224687.0,936.0,0.0,Drillhole Original
19904890,-31.354599,121.50687,DRILLRC,931974,101.0,224686.0,611.0,0.0,Drillhole Original
19904889,-31.354599,121.50687,DRILLRC,931974,100.0,224685.0,281.0,0.0,Drillhole Original
19904846,-31.354599,121.50687,DRILLRC,931974,48.0,224642.0,32.0,0.0,Drillhole Original
19904888,-31.354599,121.50687,DRILLRC,931974,99.0,224684.0,223.0,0.0,Drillhole Original
19904854,-31.354599,121.50687,DRILLRC,931974,65.0,224650.0,29.0,0.0,Drillhole Original
19904835,-31.354599,121.50687,DRILLRC,931974,4.0,224631.0,116.0,0.0,Drillhole Original
19904836,-31.354599,121.50687,DRILLRC,931974,8.0,224632.0,74.0,0.0,Drillhole Original
19904884,-31.354599,121.50687,DRILLRC,931974,95.0,224680.0,132.0,0.0,Drillhole Original
19904837,-31.354599,121.50687,DRILLRC,931974,12.0,224633.0,42.0,0.0,Drillhole Original
19904838,-31.354599,121.50687,DRILLRC,931974,16.0,224634.0,36.0,0.0,Drillhole Original
19904839,-31.354599,121.50687,DRILLRC,931974,20.0,224635.0,43.0,0.0,Drillhole Original
19904885,-31.354599,121.50687,DRILLRC,931974,96.0,224681.0,108.0,0.0,Drillhole Original
19904886,-31.354599,121.50687,DRILLRC,931974,97.0,224682.0,160.0,0.0,Drillhole Original
19904887,-31.354599,121.50687,DRILLRC,931974,98.0,224683.0,243.0,1.0,Drillhole Original
19904851,-31.354599,121.50687,DRILLRC,931974,62.0,224647.0,6.0,1.0,Drillhole Original
19904850,-31.354599,121.50687,DRILLRC,931974,61.0,224646.0,6.0,1.0,Drillhole Original
19904849,-31.354599,121.50687,DRILLRC,931974,60.0,224645.0,20.0,0.0,Drillhole Original
19904848,-31.354599,121.50687,DRILLRC,931974,56.0,224644.0,15.0,1.0,Drillhole Original
19904852,-31.354599,121.50687,DRILLRC,931974,63.0,224648.0,7.0,1.0,Drillhole Original
19904847,-31.354599,121.50687,DRILLRC,931974,52.0,224643.0,33.0,0.0,Drillhole Original
19904845,-31.354599,121.50687,DRILLRC,931974,44.0,224641.0,21.0,0.0,Drillhole Original
19904844,-31.354599,121.50687,DRILLRC,931974,40.0,224640.0,31.0,0.0,Drillhole Original
19904843,-31.354599,121.50687,DRILLRC,931974,36.0,224639.0,30.0,0.0,Drillhole Original
19904857,-31.354599,121.50687,DRILLRC,931974,68.0,224653.0,17.0,0.0,Drillhole Original
19904860,-31.354599,121.50687,DRILLRC,931974,71.0,224656.0,28.0,0.0,Drillhole Original
19904861,-31.354599,121.50687,DRILLRC,931974,72.0,224657.0,35.0,0.0,Drillhole Original
19904862,-31.354599,121.50687,DRILLRC,931974,73.0,224658.0,29.0,0.0,Drillhole Original
19904863,-31.354599,121.50687,DRILLRC,931974,74.0,224659.0,21.0,0.0,Drillhole Original
19904864,-31.354599,121.50687,DRILLRC,931974,75.0,224660.0,24.0,0.0,Drillhole Original
19904867,-31.354599,121.50687,DRILLRC,931974,78.0,224663.0,320.0,1.0,Drillhole Original
19904865,-31.354599,121.50687,DRILLRC,931974,76.0,224661.0,9.0,1.0,Drillhole Original
19904866,-31.354599,121.50687,DRILLRC,931974,77.0,224662.0,14.0,0.0,Drillhole Original
19904868,-31.354599,121.50687,DRILLRC,931974,79.0,224664.0,141.0,1.0,Drillhole Original
19904869,-31.354599,121.50687,DRILLRC,931974,80.0,224665.0,72.0,0.0,Drillhole Original
19904870,-31.354599,121.50687,DRILLRC,931974,81.0,224666.0,52.0,0.0,Drillhole Original
19904871,-31.354599,121.50687,DRILLRC,931974,82.0,224667.0,84.0,0.0,Drillhole Original
19904872,-31.354599,121.50687,DRILLRC,931974,83.0,224668.0,52.0,0.0,Drillhole Original
19904873,-31.354599,121.50687,DRILLRC,931974,84.0,224669.0,71.0,0.0,Drillhole Original
19904874,-31.354599,121.50687,DRILLRC,931974,85.0,224670.0,86.0,0.0,Drillhole Original
19904875,-31.354599,121.50687,DRILLRC,931974,86.0,224671.0,87.0,0.0,Drillhole Original
19904876,-31.354599,121.50687,DRILLRC,931974,87.0,224672.0,85.0,0.0,Drillhole Original
19904877,-31.354599,121.50687,DRILLRC,931974,88.0,224673.0,92.0,0.0,Drillhole Original
19904878,-31.354599,121.50687,DRILLRC,931974,89.0,224674.0,101.0,0.0,Drillhole Original
19904879,-31.354599,121.50687,DRILLRC,931974,90.0,224675.0,164.0,0.0,Drillhole Original
19904880,-31.354599,121.50687,DRILLRC,931974,91.0,224676.0,147.0,0.0,Drillhole Original
19904791,-31.354595,121.50679,DRILLRC,931972,40.0,224587.0,356.0,0.0,Drillhole Original
19904799,-31.354595,121.50679,DRILLRC,931972,51.0,224595.0,43.0,0.0,Drillhole Original
19904073,-31.354723,121.506744,DRILLRC,931953,39.0,223309.0,82.0,0.0,Drillhole Original
19904074,-31.354723,121.506744,DRILLRC,931953,40.0,223310.0,60.0,0.0,Drillhole Original
19904075,-31.354723,121.506744,DRILLRC,931953,41.0,223311.0,49.0,0.0,Drillhole Original
19904076,-31.354723,121.506744,DRILLRC,931953,42.0,223312.0,65.0,0.0,Drillhole Original
19904077,-31.354723,121.506744,DRILLRC,931953,43.0,223313.0,203.0,0.0,Drillhole Original
19904078,-31.354723,121.506744,DRILLRC,931953,44.0,223314.0,98.0,0.0,Drillhole Original
19904079,-31.354723,121.506744,DRILLRC,931953,45.0,223315.0,137.0,0.0,Drillhole Original
19904080,-31.354723,121.506744,DRILLRC,931953,46.0,223316.0,114.0,0.0,Drillhole Original
19904081,-31.354723,121.506744,DRILLRC,931953,47.0,223317.0,76.0,0.0,Drillhole Original
19904082,-31.354723,121.506744,DRILLRC,931953,48.0,223318.0,81.0,0.0,Drillhole Original
19904083,-31.354723,121.506744,DRILLRC,931953,49.0,223319.0,33.0,1.0,Drillhole Original
19904084,-31.354723,121.506744,DRILLRC,931953,50.0,223320.0,56.0,0.0,Drillhole Original
19904085,-31.354723,121.506744,DRILLRC,931953,51.0,223321.0,123.0,0.0,Drillhole Original
19904064,-31.354723,121.506744,DRILLRC,931953,30.0,223913.0,227.0,0.0,Drillhole Original
19904063,-31.354723,121.506744,DRILLRC,931953,29.0,223912.0,208.0,0.0,Drillhole Original
19904086,-31.354723,121.506744,DRILLRC,931953,52.0,223322.0,122.0,0.0,Drillhole Original
19904062,-31.354723,121.506744,DRILLRC,931953,28.0,223911.0,139.0,0.0,Drillhole Original
19904061,-31.354723,121.506744,DRILLRC,931953,27.0,223910.0,133.0,0.0,Drillhole Original
19904060,-31.354723,121.506744,DRILLRC,931953,26.0,223909.0,173.0,0.0,Drillhole Original
19904059,-31.354723,121.506744,DRILLRC,931953,25.0,223908.0,96.0,0.0,Drillhole Original
19904058,-31.354723,121.506744,DRILLRC,931953,24.0,223907.0,109.0,0.0,Drillhole Original
19904057,-31.354723,121.506744,DRILLRC,931953,23.0,223906.0,202.0,0.0,Drillhole Original
19904056,-31.354723,121.506744,DRILLRC,931953,22.0,223905.0,217.0,0.0,Drillhole Original
19904055,-31.354723,121.506744,DRILLRC,931953,21.0,223904.0,129.0,0.0,Drillhole Original
19904054,-31.354723,121.506744,DRILLRC,931953,20.0,223903.0,127.0,0.0,Drillhole Original
19904053,-31.354723,121.506744,DRILLRC,931953,19.0,223902.0,67.0,0.0,Drillhole Original
19904052,-31.354723,121.506744,DRILLRC,931953,18.0,223901.0,51.0,0.0,Drillhole Original
19904051,-31.354723,121.506744,DRILLRC,931953,17.0,223900.0,80.0,0.0,Drillhole Original
19904050,-31.354723,121.506744,DRILLRC,931953,16.0,223899.0,85.0,0.0,Drillhole Original
19904035,-31.354723,121.506744,DRILLRC,931953,1.0,223884.0,87.0,0.0,Drillhole Original
19904041,-31.354723,121.506744,DRILLRC,931953,7.0,223890.0,172.0,0.0,Drillhole Original
19904040,-31.354723,121.506744,DRILLRC,931953,6.0,223889.0,242.0,0.0,Drillhole Original
19904039,-31.354723,121.506744,DRILLRC,931953,5.0,223888.0,214.0,0.0,Drillhole Original
19904038,-31.354723,121.506744,DRILLRC,931953,4.0,223887.0,203.0,0.0,Drillhole Original
19904037,-31.354723,121.506744,DRILLRC,931953,3.0,223886.0,192.0,0.0,Drillhole Original
19904042,-31.354723,121.506744,DRILLRC,931953,8.0,223891.0,152.0,0.0,Drillhole Original
19904043,-31.354723,121.506744,DRILLRC,931953,9.0,223892.0,164.0,0.0,Drillhole Original
19904036,-31.354723,121.506744,DRILLRC,931953,2.0,223885.0,79.0,0.0,Drillhole Original
19904044,-31.354723,121.506744,DRILLRC,931953,10.0,223893.0,262.0,0.0,Drillhole Original
