SAMPLEID_dl,DLAT_dl,DLONG_dl,SAMPLETYPE_dl,Cu_ppm_dl,SAMPLEID_ori,DLAT_ori,DLONG_ori,SAMPLETYPE_ori,Cu_ppm_ori,SPURIOUS
5486911,-30.483662,118.85926,SHALL,31.916,6632331,-30.483662,118.85926,SHALL,39.0,0
5486830,-30.490877,118.8594,SHALL,29.487,6632409,-30.490877,118.8594,SHALL,41.0,0
5486912,-30.483656,118.85967,SHALL,31.666,6632333,-30.483656,118.85967,SHALL,41.0,0
5486831,-30.490871,118.85981,SHALL,29.487,6632411,-30.490871,118.85981,SHALL,38.0,0
4539322,-30.37494,118.85989,SOIL,71.469,4539321,-30.37494,118.85989,SOIL,77.0,0
5093495,-29.269665,118.85998,SOIL,8.83,5093448,-29.269665,118.85998,SOIL,-5.0,0
4539332,-30.371328,118.86004,SOIL,48.34,4539944,-30.371328,118.86004,SOIL,21.0,0
5486913,-30.48365,118.86009,SHALL,30.67,6632332,-30.48365,118.86009,SHALL,33.0,0
5486832,-30.490866,118.86023,SHALL,30.67,6632413,-30.490866,118.86023,SHALL,41.0,0
5486761,-30.498081,118.86037,SHALL,29.828,6631705,-30.498081,118.86037,SHALL,42.0,0
5486914,-30.483644,118.86051,SHALL,31.434,6632325,-30.483644,118.86051,SHALL,40.0,0
5486833,-30.49086,118.86065,SHALL,29.828,6632412,-30.49086,118.86065,SHALL,35.0,0
5486762,-30.498075,118.86079,SHALL,29.828,6631706,-30.498075,118.86079,SHALL,43.0,0
5486915,-30.483639,118.86092,SHALL,31.198,6632324,-30.483639,118.86092,SHALL,36.0,0
5486834,-30.490854,118.86106,SHALL,29.828,6632419,-30.490854,118.86106,SHALL,36.0,0
5486763,-30.49807,118.8612,SHALL,28.868,6631703,-30.49807,118.8612,SHALL,36.0,0
5486916,-30.483631,118.86134,SHALL,30.67,6632326,-30.483631,118.86134,SHALL,36.0,0
5486835,-30.490849,118.86148,SHALL,29.487,6632426,-30.490849,118.86148,SHALL,38.0,0
5486764,-30.498062,118.86162,SHALL,29.828,6631704,-30.498062,118.86162,SHALL,32.0,0
5486917,-30.483625,118.861755,SHALL,31.198,6632328,-30.483625,118.861755,SHALL,33.0,0
5486836,-30.490843,118.86189,SHALL,29.487,6632425,-30.490843,118.86189,SHALL,38.0,0
5486765,-30.498056,118.86203,SHALL,29.828,6631707,-30.498056,118.86203,SHALL,47.0,0
4539334,-30.3713,118.862114,SOIL,53.816,4539333,-30.3713,118.862114,SOIL,51.0,0
4539357,-30.360474,118.86212,SOIL,72.681,9137329,-30.360474,118.86212,SOIL,21.0,0
5486918,-30.48362,118.862175,SHALL,32.99,6632327,-30.48362,118.862175,SHALL,40.0,0
4539305,-30.38032,118.86229,SOIL,41.662,9137049,-30.38032,118.86229,SOIL,21.0,0
5486837,-30.490835,118.86231,SHALL,29.828,6632427,-30.490835,118.86231,SHALL,41.0,0
5486766,-30.49805,118.86245,SHALL,27.535,6631710,-30.49805,118.86245,SHALL,30.0,0
5486919,-30.483614,118.862595,SHALL,31.916,6632334,-30.483614,118.862595,SHALL,40.0,0
5486838,-30.49083,118.86273,SHALL,28.868,6632429,-30.49083,118.86273,SHALL,30.0,0
5486767,-30.498045,118.86287,SHALL,29.828,6631711,-30.498045,118.86287,SHALL,37.0,0
5486920,-30.483608,118.86301,SHALL,30.132,6632341,-30.483608,118.86301,SHALL,39.0,0
5486839,-30.490824,118.863144,SHALL,29.487,6632428,-30.490824,118.863144,SHALL,31.0,0
4539359,-30.360458,118.86316,SOIL,68.315,9137334,-30.360458,118.86316,SOIL,21.0,0
5486768,-30.49804,118.86328,SHALL,31.434,6631708,-30.49804,118.86328,SHALL,31.0,0
5486921,-30.483603,118.86343,SHALL,29.828,6632340,-30.483603,118.86343,SHALL,30.0,0
5486840,-30.490818,118.86356,SHALL,28.868,6632421,-30.490818,118.86356,SHALL,31.0,0
5486769,-30.498034,118.8637,SHALL,29.828,6631709,-30.498034,118.8637,SHALL,44.0,0
5486922,-30.483597,118.86384,SHALL,28.868,6632342,-30.483597,118.86384,SHALL,38.0,0
5486841,-30.490812,118.863976,SHALL,24.492,6632420,-30.490812,118.863976,SHALL,27.0,0
5486770,-30.498028,118.86411,SHALL,29.828,6631732,-30.498028,118.86411,SHALL,42.0,0
5486923,-30.483591,118.86426,SHALL,30.132,6632344,-30.483591,118.86426,SHALL,33.0,0
4539409,-30.355028,118.8643,SOIL,24.378,4539410,-30.355028,118.8643,SOIL,45.0,0
5486842,-30.490807,118.864395,SHALL,21.624,6632422,-30.490807,118.864395,SHALL,24.0,0
4539352,-30.364048,118.86448,SOIL,42.426,9137299,-30.364048,118.86448,SOIL,30.0,0
5486771,-30.49802,118.86453,SHALL,27.535,6631733,-30.49802,118.86453,SHALL,43.0,0
5486924,-30.483585,118.86468,SHALL,31.434,6632343,-30.483585,118.86468,SHALL,41.0,0
5486843,-30.4908,118.864815,SHALL,24.492,6632424,-30.4908,118.864815,SHALL,24.0,0
5486772,-30.498014,118.86495,SHALL,28.868,6631730,-30.498014,118.86495,SHALL,43.0,0
5486925,-30.48358,118.86509,SHALL,29.828,6632336,-30.48358,118.86509,SHALL,32.0,0
5486844,-30.490793,118.86523,SHALL,24.492,6632423,-30.490793,118.86523,SHALL,21.0,0
5486773,-30.498009,118.865364,SHALL,29.487,6631731,-30.498009,118.865364,SHALL,38.0,0
5486926,-30.483574,118.86551,SHALL,29.828,6632335,-30.483574,118.86551,SHALL,30.0,0
5486845,-30.490788,118.86565,SHALL,22.372,6632394,-30.490788,118.86565,SHALL,15.0,0
5486774,-30.498003,118.86578,SHALL,28.868,6631734,-30.498003,118.86578,SHALL,38.0,0
5486927,-30.483566,118.86592,SHALL,30.132,6632337,-30.483566,118.86592,SHALL,36.0,0
5486846,-30.490782,118.86606,SHALL,21.624,6632393,-30.490782,118.86606,SHALL,15.0,0
5486775,-30.497997,118.866196,SHALL,29.487,6631737,-30.497997,118.866196,SHALL,35.0,0
5486928,-30.48356,118.86634,SHALL,30.132,6632339,-30.48356,118.86634,SHALL,39.0,0
5486847,-30.490776,118.86648,SHALL,22.372,6632395,-30.490776,118.86648,SHALL,19.0,0
5486776,-30.497992,118.866615,SHALL,27.535,6631738,-30.497992,118.866615,SHALL,29.0,0
5486929,-30.483555,118.86676,SHALL,27.535,6632338,-30.483555,118.86676,SHALL,37.0,0
5486848,-30.49077,118.8669,SHALL,21.072,6632397,-30.49077,118.8669,SHALL,22.0,0
5486777,-30.497986,118.867035,SHALL,29.487,6631735,-30.497986,118.867035,SHALL,28.0,0
5486930,-30.48355,118.86717,SHALL,28.868,6632309,-30.48355,118.86717,SHALL,35.0,0
5486849,-30.490765,118.86731,SHALL,25.033,6632396,-30.490765,118.86731,SHALL,15.0,0
5486778,-30.49798,118.86745,SHALL,29.487,6631736,-30.49798,118.86745,SHALL,32.0,0
5486931,-30.483543,118.86759,SHALL,24.492,6632308,-30.483543,118.86759,SHALL,31.0,0
5486850,-30.490759,118.86773,SHALL,21.624,6632389,-30.490759,118.86773,SHALL,18.0,0
5486779,-30.497974,118.86787,SHALL,28.868,6631723,-30.497974,118.86787,SHALL,27.0,0
5486932,-30.483538,118.868004,SHALL,27.535,6632310,-30.483538,118.868004,SHALL,29.0,0
5486851,-30.490751,118.86814,SHALL,21.072,6632388,-30.490751,118.86814,SHALL,15.0,0
5486780,-30.497969,118.86828,SHALL,29.487,6631724,-30.497969,118.86828,SHALL,29.0,0
5486706,-30.501575,118.868355,SHALL,30.132,6631664,-30.501575,118.868355,SHALL,43.0,0
5486683,-30.505182,118.86842,SHALL,30.403,6631693,-30.505182,118.86842,SHALL,32.0,0
5486933,-30.483532,118.86842,SHALL,21.624,6632312,-30.483532,118.86842,SHALL,26.0,0
5486655,-30.508791,118.86849,SHALL,29.487,6631683,-30.508791,118.86849,SHALL,42.0,0
5484902,-30.599005,118.86855,SHALL,22.372,6631928,-30.599005,118.86855,SHALL,4.0,0
5486633,-30.512398,118.86856,SHALL,27.535,6631877,-30.512398,118.86856,SHALL,41.0,0
5486852,-30.490746,118.86856,SHALL,21.624,6632390,-30.490746,118.86856,SHALL,15.0,0
5484839,-30.602613,118.86862,SHALL,22.372,6632201,-30.602613,118.86862,SHALL,5.0,0
5484780,-30.60622,118.86869,SHALL,22.372,6632250,-30.60622,118.86869,SHALL,7.0,0
5486781,-30.497963,118.8687,SHALL,28.868,6631721,-30.497963,118.8687,SHALL,27.0,0
5486707,-30.50157,118.86877,SHALL,31.666,6631651,-30.50157,118.86877,SHALL,44.0,0
5486684,-30.505177,118.868835,SHALL,29.487,6631690,-30.505177,118.868835,SHALL,34.0,0
5486934,-30.483524,118.868835,SHALL,24.492,6632311,-30.483524,118.868835,SHALL,29.0,0
5486656,-30.508785,118.868904,SHALL,21.072,6631684,-30.508785,118.868904,SHALL,31.0,0
5484903,-30.598999,118.868965,SHALL,22.372,6631926,-30.598999,118.868965,SHALL,4.0,0
5486634,-30.512392,118.86897,SHALL,29.828,6631874,-30.512392,118.86897,SHALL,40.0,0
5486853,-30.49074,118.86898,SHALL,21.072,6632392,-30.49074,118.86898,SHALL,13.0,0
5484840,-30.602608,118.86903,SHALL,22.372,6632202,-30.602608,118.86903,SHALL,4.0,0
5484781,-30.606215,118.8691,SHALL,22.372,6632251,-30.606215,118.8691,SHALL,4.0,0
5486782,-30.497955,118.86912,SHALL,27.535,6631722,-30.497955,118.86912,SHALL,26.0,0
5486708,-30.501562,118.86919,SHALL,30.67,6631652,-30.501562,118.86919,SHALL,37.0,0
5486685,-30.50517,118.869255,SHALL,29.487,6631691,-30.50517,118.869255,SHALL,36.0,0
5486935,-30.483519,118.869255,SHALL,21.624,6632304,-30.483519,118.869255,SHALL,26.0,0
5484978,-30.595387,118.869316,SHALL,22.372,6632020,-30.595387,118.869316,SHALL,3.0,0
5486657,-30.50878,118.86932,SHALL,27.535,6631681,-30.50878,118.86932,SHALL,35.0,0
5484904,-30.598993,118.869385,SHALL,22.372,6631924,-30.598993,118.869385,SHALL,3.0,0
5486635,-30.512386,118.86939,SHALL,28.868,6631875,-30.512386,118.86939,SHALL,32.0,0
5486854,-30.490734,118.86939,SHALL,21.072,6632391,-30.490734,118.86939,SHALL,10.0,0
5484841,-30.6026,118.86945,SHALL,22.372,6632089,-30.6026,118.86945,SHALL,5.0,0
5484782,-30.606209,118.86952,SHALL,22.372,6632258,-30.606209,118.86952,SHALL,5.0,0
5486783,-30.49795,118.86953,SHALL,29.487,6631725,-30.49795,118.86953,SHALL,29.0,0
4539369,-30.369389,118.86957,SOIL,48.343,9137379,-30.369389,118.86957,SOIL,21.0,0
5486709,-30.501556,118.8696,SHALL,30.946,6631649,-30.501556,118.8696,SHALL,45.0,0
5486686,-30.505165,118.86967,SHALL,28.868,6631642,-30.505165,118.86967,SHALL,33.0,0
5486936,-30.483513,118.869675,SHALL,24.492,6632303,-30.483513,118.869675,SHALL,26.0,0
5484979,-30.59538,118.869736,SHALL,22.372,6632021,-30.59538,118.869736,SHALL,3.0,0
5486658,-30.508774,118.869736,SHALL,29.487,6631682,-30.508774,118.869736,SHALL,36.0,0
5484905,-30.598988,118.869804,SHALL,22.372,6631925,-30.598988,118.869804,SHALL,2.0,0
5486636,-30.51238,118.869804,SHALL,28.868,6631878,-30.51238,118.869804,SHALL,36.0,0
5486855,-30.490728,118.86981,SHALL,22.372,6632398,-30.490728,118.86981,SHALL,6.0,0
5484842,-30.602594,118.86987,SHALL,22.372,6631976,-30.602594,118.86987,SHALL,5.0,0
5484783,-30.606203,118.86994,SHALL,22.372,6632259,-30.606203,118.86994,SHALL,4.0,0
5486784,-30.497944,118.86995,SHALL,28.868,6631728,-30.497944,118.86995,SHALL,29.0,0
5484722,-30.60981,118.87001,SHALL,22.372,6632106,-30.60981,118.87001,SHALL,2.0,0
5486710,-30.50155,118.87002,SHALL,30.132,6631650,-30.50155,118.87002,SHALL,48.0,0
5486687,-30.50516,118.87009,SHALL,30.403,6631643,-30.50516,118.87009,SHALL,37.0,0
5486937,-30.483507,118.87009,SHALL,24.492,6632305,-30.483507,118.87009,SHALL,29.0,0
5484980,-30.595373,118.87015,SHALL,22.372,6632014,-30.595373,118.87015,SHALL,4.0,0
5486659,-30.508766,118.870155,SHALL,29.487,6631669,-30.508766,118.870155,SHALL,40.0,0
5484906,-30.598982,118.87022,SHALL,22.372,6631954,-30.598982,118.87022,SHALL,5.0,0
5486637,-30.512375,118.870224,SHALL,28.868,6631881,-30.512375,118.870224,SHALL,37.0,0
5486856,-30.490723,118.870224,SHALL,21.072,6632405,-30.490723,118.870224,SHALL,11.0,0
5484843,-30.602589,118.870285,SHALL,22.372,6631977,-30.602589,118.870285,SHALL,6.0,0
5484784,-30.606197,118.87035,SHALL,22.372,6632257,-30.606197,118.87035,SHALL,5.0,0
5486785,-30.497938,118.87036,SHALL,29.828,6631729,-30.497938,118.87036,SHALL,28.0,0
5484723,-30.609804,118.87042,SHALL,22.372,6632107,-30.609804,118.87042,SHALL,2.0,0
5486711,-30.501545,118.87044,SHALL,30.67,6631653,-30.501545,118.87044,SHALL,49.0,0
4539363,-30.372984,118.870476,SOIL,49.149,9137349,-30.372984,118.870476,SOIL,21.0,0
5486688,-30.505154,118.87051,SHALL,29.828,6631640,-30.505154,118.87051,SHALL,30.0,0
5486938,-30.483501,118.87051,SHALL,21.624,6632307,-30.483501,118.87051,SHALL,26.0,0
5484981,-30.595367,118.87057,SHALL,22.372,6632007,-30.595367,118.87057,SHALL,3.0,0
5486660,-30.50876,118.870575,SHALL,28.868,6631670,-30.50876,118.870575,SHALL,34.0,0
5484907,-30.598974,118.870636,SHALL,22.372,6631955,-30.598974,118.870636,SHALL,5.0,0
5486638,-30.512367,118.87064,SHALL,29.828,6631882,-30.512367,118.87064,SHALL,37.0,0
5486857,-30.490717,118.87064,SHALL,21.072,6632404,-30.490717,118.87064,SHALL,11.0,0
5484844,-30.602583,118.870705,SHALL,22.372,6631975,-30.602583,118.870705,SHALL,5.0,0
5484785,-30.606192,118.87077,SHALL,22.372,6632255,-30.606192,118.87077,SHALL,4.0,0
5486786,-30.497932,118.87078,SHALL,21.072,6631726,-30.497932,118.87078,SHALL,19.0,0
5484724,-30.609798,118.87084,SHALL,22.372,6632100,-30.609798,118.87084,SHALL,2.0,0
5486712,-30.50154,118.87085,SHALL,29.828,6631656,-30.50154,118.87085,SHALL,42.0,0
5486689,-30.505148,118.87092,SHALL,30.132,6631641,-30.505148,118.87092,SHALL,43.0,0
5486939,-30.483496,118.87092,SHALL,24.492,6632306,-30.483496,118.87092,SHALL,26.0,0
5484982,-30.595362,118.87098,SHALL,22.372,6632008,-30.595362,118.87098,SHALL,3.0,0
5486661,-30.508755,118.87099,SHALL,27.535,6631667,-30.508755,118.87099,SHALL,31.0,0
5484908,-30.598969,118.871056,SHALL,22.372,6631953,-30.598969,118.871056,SHALL,7.0,0
5486639,-30.512362,118.871056,SHALL,29.487,6631879,-30.512362,118.871056,SHALL,39.0,0
5486858,-30.49071,118.87106,SHALL,22.372,6632406,-30.49071,118.87106,SHALL,8.0,0
5484845,-30.602577,118.871124,SHALL,22.372,6631973,-30.602577,118.871124,SHALL,4.0,0
5484786,-30.606186,118.87119,SHALL,22.372,6632256,-30.606186,118.87119,SHALL,4.0,0
5485136,-30.584534,118.87119,SHALL,22.372,6631456,-30.584534,118.87119,SHALL,5.0,0
5486787,-30.497927,118.8712,SHALL,24.492,6631727,-30.497927,118.8712,SHALL,21.0,0
5484725,-30.609793,118.87126,SHALL,24.492,6632093,-30.609793,118.87126,SHALL,26.0,0
5486713,-30.501534,118.87127,SHALL,29.828,6631657,-30.501534,118.87127,SHALL,39.0,0
5486690,-30.50514,118.87134,SHALL,29.487,6631644,-30.50514,118.87134,SHALL,37.0,0
5486940,-30.483488,118.87134,SHALL,24.492,6632313,-30.483488,118.87134,SHALL,24.0,0
5484983,-30.595356,118.8714,SHALL,22.372,6632006,-30.595356,118.8714,SHALL,3.0,0
5486662,-30.508749,118.87141,SHALL,29.828,6631668,-30.508749,118.87141,SHALL,33.0,0
5484909,-30.598963,118.87147,SHALL,22.372,6631951,-30.598963,118.87147,SHALL,7.0,0
5486640,-30.512356,118.871475,SHALL,27.535,6631880,-30.512356,118.871475,SHALL,37.0,0
5486859,-30.490704,118.871475,SHALL,22.372,6632408,-30.490704,118.871475,SHALL,5.0,0
4539397,-30.360338,118.87148,SOIL,47.493,4539398,-30.360338,118.87148,SOIL,38.0,0
5484846,-30.602571,118.87154,SHALL,22.372,6631974,-30.602571,118.87154,SHALL,4.0,0
5484787,-30.606178,118.871605,SHALL,22.372,6632249,-30.606178,118.871605,SHALL,6.0,0
5485137,-30.584526,118.87161,SHALL,22.372,6631457,-30.584526,118.87161,SHALL,4.0,0
5486788,-30.49792,118.87161,SHALL,30.132,6632372,-30.49792,118.87161,SHALL,30.0,0
5484726,-30.609785,118.87167,SHALL,27.535,6632094,-30.609785,118.87167,SHALL,37.0,0
5486714,-30.501528,118.87168,SHALL,29.828,6631654,-30.501528,118.87168,SHALL,36.0,0
5486691,-30.505135,118.87175,SHALL,29.487,6631647,-30.505135,118.87175,SHALL,36.0,0
5486941,-30.483482,118.87176,SHALL,24.492,6632320,-30.483482,118.87176,SHALL,25.0,0
5484984,-30.59535,118.87182,SHALL,22.372,6632004,-30.59535,118.87182,SHALL,3.0,0
5486663,-30.508743,118.87182,SHALL,29.828,6631671,-30.508743,118.87182,SHALL,32.0,0
5484910,-30.598957,118.87189,SHALL,21.624,6631952,-30.598957,118.87189,SHALL,10.0,0
5486641,-30.51235,118.87189,SHALL,29.828,6631867,-30.51235,118.87189,SHALL,32.0,0
5486860,-30.490698,118.871895,SHALL,22.372,6632407,-30.490698,118.871895,SHALL,4.0,0
5484847,-30.602566,118.871956,SHALL,22.372,6631981,-30.602566,118.871956,SHALL,4.0,0
4539378,-30.365746,118.872,SOIL,41.543,4540174,-30.365746,118.872,SOIL,21.0,0
5484788,-30.606173,118.872025,SHALL,22.372,6632242,-30.606173,118.872025,SHALL,3.0,0
5485138,-30.58452,118.872025,SHALL,22.372,6631462,-30.58452,118.872025,SHALL,3.0,0
5486789,-30.497913,118.87203,SHALL,21.072,6632371,-30.497913,118.87203,SHALL,17.0,0
4539373,-30.36755,118.87203,SOIL,52.671,4540154,-30.36755,118.87203,SOIL,21.0,0
5484727,-30.60978,118.87209,SHALL,21.624,6632092,-30.60978,118.87209,SHALL,24.0,0
5486715,-30.50152,118.8721,SHALL,30.67,6631655,-30.50152,118.8721,SHALL,40.0,0
5485056,-30.591736,118.87216,SHALL,22.372,6632445,-30.591736,118.87216,SHALL,2.0,0
5486692,-30.505129,118.87217,SHALL,30.403,6631648,-30.505129,118.87217,SHALL,50.0,0
5486942,-30.483477,118.87217,SHALL,21.624,6632319,-30.483477,118.87217,SHALL,25.0,0
5484985,-30.595345,118.87223,SHALL,22.372,6632005,-30.595345,118.87223,SHALL,3.0,0
5486664,-30.508738,118.87224,SHALL,30.132,6631674,-30.508738,118.87224,SHALL,40.0,0
5484911,-30.598951,118.8723,SHALL,22.372,6631959,-30.598951,118.8723,SHALL,9.0,0
5486642,-30.512344,118.87231,SHALL,28.868,6631868,-30.512344,118.87231,SHALL,41.0,0
5486861,-30.490692,118.87231,SHALL,24.492,6632400,-30.490692,118.87231,SHALL,6.0,0
5484848,-30.602558,118.872375,SHALL,22.372,6631982,-30.602558,118.872375,SHALL,4.0,0
5484789,-30.606167,118.872444,SHALL,22.372,6632243,-30.606167,118.872444,SHALL,3.0,0
5485139,-30.584515,118.872444,SHALL,22.372,6631467,-30.584515,118.872444,SHALL,5.0,0
5486790,-30.497908,118.87245,SHALL,21.624,6632373,-30.497908,118.87245,SHALL,21.0,0
5484728,-30.609774,118.87251,SHALL,21.072,6632090,-30.609774,118.87251,SHALL,22.0,0
5486716,-30.501514,118.87252,SHALL,27.535,6631750,-30.501514,118.87252,SHALL,36.0,0
5486693,-30.505123,118.87259,SHALL,30.403,6631645,-30.505123,118.87259,SHALL,42.0,0
5486943,-30.48347,118.87259,SHALL,24.492,6632321,-30.48347,118.87259,SHALL,25.0,0
5484986,-30.595339,118.87265,SHALL,22.372,6632012,-30.595339,118.87265,SHALL,7.0,0
5486665,-30.508732,118.87266,SHALL,24.492,6631675,-30.508732,118.87266,SHALL,30.0,0
5484912,-30.598946,118.87272,SHALL,22.372,6631960,-30.598946,118.87272,SHALL,6.0,0
5486643,-30.512339,118.87273,SHALL,27.535,6631865,-30.512339,118.87273,SHALL,46.0,0
5486862,-30.490686,118.87273,SHALL,25.033,6632399,-30.490686,118.87273,SHALL,7.0,0
5484849,-30.602552,118.87279,SHALL,22.372,6631980,-30.602552,118.87279,SHALL,6.0,0
4539418,-30.354906,118.87283,SOIL,64.132,9137609,-30.354906,118.87283,SOIL,32.0,0
5484790,-30.606161,118.872856,SHALL,22.372,6632241,-30.606161,118.872856,SHALL,6.0,0
5485140,-30.584509,118.87286,SHALL,22.372,6631468,-30.584509,118.87286,SHALL,5.0,0
5486791,-30.497902,118.87286,SHALL,21.072,6632375,-30.497902,118.87286,SHALL,16.0,0
5484729,-30.609768,118.87293,SHALL,21.072,6632091,-30.609768,118.87293,SHALL,21.0,0
5486717,-30.501509,118.87293,SHALL,29.828,6631751,-30.501509,118.87293,SHALL,45.0,0
5485058,-30.591724,118.873,SHALL,22.372,6632444,-30.591724,118.873,SHALL,3.0,0
5486694,-30.505117,118.873,SHALL,30.403,6631646,-30.505117,118.873,SHALL,43.0,0
5486944,-30.483465,118.87301,SHALL,21.624,6632323,-30.483465,118.87301,SHALL,26.0,0
5484987,-30.595331,118.87307,SHALL,22.372,6632013,-30.595331,118.87307,SHALL,3.0,0
5486666,-30.508724,118.87307,SHALL,29.828,6631672,-30.508724,118.87307,SHALL,37.0,0
5484913,-30.59894,118.87314,SHALL,22.372,6631958,-30.59894,118.87314,SHALL,7.0,0
5486644,-30.512333,118.87314,SHALL,29.828,6631866,-30.512333,118.87314,SHALL,44.0,0
5486863,-30.49068,118.873146,SHALL,25.033,6632401,-30.49068,118.873146,SHALL,9.0,0
4539393,-30.36212,118.87318,SOIL,80.679,4539394,-30.36212,118.87318,SOIL,54.0,0
5484850,-30.602547,118.87321,SHALL,22.372,6631978,-30.602547,118.87321,SHALL,7.0,0
4539379,-30.365726,118.873245,SOIL,48.576,4539380,-30.365726,118.873245,SOIL,33.0,0
5484791,-30.606155,118.873276,SHALL,22.372,6632239,-30.606155,118.873276,SHALL,3.0,0
5485141,-30.584503,118.873276,SHALL,22.372,6631469,-30.584503,118.873276,SHALL,3.0,0
5486792,-30.497896,118.87328,SHALL,25.033,6632374,-30.497896,118.87328,SHALL,14.0,0
4539402,-30.358688,118.87332,SOIL,52.164,4539401,-30.358688,118.87332,SOIL,46.0,0
5484730,-30.609762,118.873344,SHALL,21.072,6632098,-30.609762,118.873344,SHALL,23.0,0
5486718,-30.501503,118.87335,SHALL,30.132,6631748,-30.501503,118.87335,SHALL,40.0,0
5485059,-30.591719,118.87341,SHALL,22.372,6632442,-30.591719,118.87341,SHALL,4.0,0
5486695,-30.505112,118.87342,SHALL,31.916,6631633,-30.505112,118.87342,SHALL,46.0,0
5486945,-30.48346,118.87342,SHALL,21.624,6632322,-30.48346,118.87342,SHALL,27.0,0
5484988,-30.595325,118.87348,SHALL,25.033,6632011,-30.595325,118.87348,SHALL,3.0,0
5486667,-30.508718,118.87349,SHALL,29.828,6631673,-30.508718,118.87349,SHALL,38.0,0
5484914,-30.598932,118.87356,SHALL,22.372,6631956,-30.598932,118.87356,SHALL,6.0,0
5486645,-30.512325,118.87356,SHALL,30.132,6631869,-30.512325,118.87356,SHALL,41.0,0
5486864,-30.490675,118.87356,SHALL,22.372,6632403,-30.490675,118.87356,SHALL,4.0,0
5484851,-30.602541,118.87363,SHALL,22.372,6631979,-30.602541,118.87363,SHALL,8.0,0
4539389,-30.363916,118.87363,SOIL,48.353,9137450,-30.363916,118.87363,SOIL,18.0,0
5484792,-30.60615,118.873695,SHALL,22.372,6632240,-30.60615,118.873695,SHALL,3.0,0
5485142,-30.584497,118.873695,SHALL,22.372,6631466,-30.584497,118.873695,SHALL,3.0,0
5486793,-30.49789,118.873695,SHALL,27.535,6632367,-30.49789,118.873695,SHALL,22.0,0
4539372,-30.36933,118.87373,SOIL,54.643,9137389,-30.36933,118.87373,SOIL,20.0,0
5484731,-30.609756,118.873764,SHALL,24.492,6632099,-30.609756,118.873764,SHALL,23.0,0
5486719,-30.501497,118.873764,SHALL,29.828,6631749,-30.501497,118.873764,SHALL,43.0,0
5485060,-30.591713,118.87383,SHALL,22.372,6632443,-30.591713,118.87383,SHALL,3.0,0
5486696,-30.505104,118.87383,SHALL,30.946,6631634,-30.505104,118.87383,SHALL,50.0,0
5486946,-30.483454,118.87384,SHALL,24.492,6632315,-30.483454,118.87384,SHALL,29.0,0
5484989,-30.59532,118.8739,SHALL,22.372,6632009,-30.59532,118.8739,SHALL,2.0,0
5486668,-30.508713,118.87391,SHALL,29.828,6631696,-30.508713,118.87391,SHALL,38.0,0
5484915,-30.598927,118.87397,SHALL,22.372,6631957,-30.598927,118.87397,SHALL,7.0,0
5486646,-30.51232,118.87398,SHALL,29.828,6631872,-30.51232,118.87398,SHALL,34.0,0
5486865,-30.49067,118.87398,SHALL,22.372,6632402,-30.49067,118.87398,SHALL,4.0,0
5484852,-30.602535,118.87404,SHALL,22.372,6631972,-30.602535,118.87404,SHALL,5.0,0
5486258,-30.505102,118.87405,SOIL,15.162,6635638,-30.505102,118.87405,SOIL,33.0,0
5484793,-30.606144,118.87411,SHALL,22.372,6632247,-30.606144,118.87411,SHALL,5.0,0
5485143,-30.584492,118.87411,SHALL,22.372,6631463,-30.584492,118.87411,SHALL,3.0,0
5486794,-30.497885,118.874115,SHALL,30.403,6632366,-30.497885,118.874115,SHALL,26.0,0
5484732,-30.60975,118.87418,SHALL,21.072,6632097,-30.60975,118.87418,SHALL,24.0,0
5486720,-30.501492,118.87418,SHALL,29.487,6631752,-30.501492,118.87418,SHALL,45.0,0
5485061,-30.591705,118.87425,SHALL,22.372,6632450,-30.591705,118.87425,SHALL,12.0,0
5486697,-30.505098,118.87425,SHALL,30.946,6631631,-30.505098,118.87425,SHALL,41.0,0
5486947,-30.483446,118.87425,SHALL,21.072,6632314,-30.483446,118.87425,SHALL,28.0,0
5484990,-30.595314,118.87432,SHALL,22.372,6632010,-30.595314,118.87432,SHALL,3.0,0
5486669,-30.508707,118.87432,SHALL,30.132,6631697,-30.508707,118.87432,SHALL,41.0,0
5484916,-30.59892,118.87439,SHALL,22.372,6631950,-30.59892,118.87439,SHALL,6.0,0
5486647,-30.512314,118.87439,SHALL,29.487,6631873,-30.512314,118.87439,SHALL,36.0,0
